ID,Title,"Tokyo FESTIVALの分類",WEBサイトのアドレス,概要,対象,会場(投稿),会場の所属する自治体,会場の存在する自治体名,主催,協賛,協力,後援,申請自治体,開催年度,"単日/複数日 - 期間",開催時間,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
1654,津軽三味線（11月5日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/5
演目：津軽三味線
出演者：柴田雅人・匹田大智
観客数：890",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161105,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""890"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",2,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1655,奇術・落語（11月6日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/6
演目：奇術・落語
出演者：藤山大樹・三遊亭夢花
観客数：963",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161106,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""963"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",2,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1656,津軽三味線（11月8日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/8
演目：津軽三味線
出演者：柴田雅人・柴田佑梨・白田路明
観客数：688",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161108,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""688"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",3,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1657,三味線・筝・尺八（11月9日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/9
演目：三味線・筝・尺八
出演者：渡部祐子・伊藤江里菜・田辺恵山
観客数：501
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161109,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""501"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",3,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1658,尺八（11月10日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/10
演目：尺八
出演者：田嶋謙一・遠藤頌豆・川村葵山
観客数：300
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161110,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""300"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",3,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1659,三味線・筝・尺八（11月11日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/11
演目：三味線・筝・尺八
出演者：渡部祐子・伊藤江里菜・田辺恵山
観客数：711
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161111,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""711"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",3,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1660,江戸芸かっぽれ（11月12日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/12
演目：江戸芸かっぽれ
出演者：櫻川ぴん助社中
観客数：533",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161112,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""533"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1661,落語（11月15日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/15
演目：落語
出演者：立川談幸
観客数：506
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161115,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""506"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1662,落語（11月16日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/16
演目：落語
出演者：柳家蝠丸
観客数：539
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""539"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1663,落語（11月17日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/17
演目：落語
出演者：桂伸治
観客数：642
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161117,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""642"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1664,落語（11月18日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/11/18
演目：落語
出演者：春風亭柳橋
観客数：637
備考：伝統芸能ウィーク",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161118,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""637"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1665,江戸芸かっぽれ（12月10日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2016/12/10
演目：江戸芸かっぽれ
出演者：櫻川ぴん助社中
観客数：653",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20161210,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""653"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1666,からくり実演（1月2日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2017/1/2
演目：からくり実演
出演者：夢からくり一座
観客数：1737
備考：正月の催し",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20170102,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1737"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1667,からくり実演（1月3日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2017/1/3
演目：からくり実演
出演者：夢からくり一座
観客数：1724
備考：正月の催し",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20170103,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1724"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1668,からくり実演（1月4日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2017/1/4
演目：からくり実演
出演者：夢からくり一座
観客数：917
備考：正月の催し",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20170104,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""917"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展示の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1669,からくり実演（1月5日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2017/1/5
演目：からくり実演
出演者：夢からくり一座
観客数：886
備考：正月の催し",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20170105,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""886"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:55:""<p class=""p1"">常設展示室の観覧料が必要</p>
"";}",1,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
1670,落語・太神楽（1月7日）,1,,"伝統芸能の継承・普及及び常設展示室の賑わいの演出を目的に、常設展示室5階中村座前で、落語、漫才、紙切り、かっぽれ、太神楽、邦楽、ジャグリング、曲芸などを実演する「えどはく寄席」のプログラムのうちの以下の事業を実施した。

日付：2017/1/7
演目：落語・太神楽
出演者：桂小文治・鏡味味千代
観客数：685
備考：正月の催し",,"東京都江戸東京博物館 - 5F 常設展示室 中村座前",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,20170107,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""685"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:44:""<p>常設展示室の観覧料が必要</p>
"";}",2,,演芸（落語・漫才等）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
